order_id,order_date,delivery_date,promised_delivery_date,shipping_cost,delivery_status,region,order_value,delay_days,route_id,supplier_id,carrier_id,delay_days_calc,is_late,high_value,delivery_time,cost_per_day,origin,destination,distance,avg_delivery_time,cost_per_unit,lead_time,defect_rate,cost_per_km,on_time_rate
127,2024-11-29,2024-12-14,2024-12-09,718.1,Delayed,West,3518.19,5.0,13.0,11.0,10.0,5.0,True,False,15.0,47.873333333333335,Kolkata,,872.6,18.5,166.45,,0.066,5.08,0.93
128,2024-07-09,2024-07-21,2024-07-16,1454.46,Delayed,South,6724.45,5.0,13.0,13.0,10.0,5.0,True,True,12.0,121.205,Kolkata,,872.6,18.5,296.02,10.0,0.018,5.08,0.93
129,2024-06-12,2024-06-22,2024-06-16,2036.72,Delayed,Central,8717.11,6.0,3.0,13.0,5.0,6.0,True,True,10.0,203.672,Kolkata,Jaipur,,19.2,296.02,10.0,0.018,17.43,0.8
130,2024-07-02,2024-07-09,2024-07-05,1046.49,Delayed,North,2518.39,,12.0,7.0,1.0,4.0,True,False,7.0,149.49857142857144,Chennai,Jaipur,660.3,12.9,187.08,7.0,0.01,,0.96
131,2024-05-19,2024-05-23,2024-05-24,1854.58,Delivered,North,6503.56,-1.0,12.0,14.0,,-1.0,False,True,4.0,463.645,Chennai,Jaipur,660.3,12.9,486.31,10.0,0.078,,
132,2024-11-02,2024-11-10,2024-11-08,486.57,Delayed,West,2304.16,2.0,10.0,7.0,4.0,2.0,True,False,8.0,60.82125,Bangalore,,962.8,20.5,187.08,7.0,0.01,10.83,0.78
133,2024-05-16,2024-05-29,2024-05-23,1541.68,Delayed,East,6067.58,6.0,3.0,12.0,5.0,6.0,True,True,13.0,118.59076923076924,Kolkata,Jaipur,,19.2,190.27,7.0,0.052,17.43,0.8
134,2024-02-19,2024-02-29,2024-02-25,2178.07,Delayed,Central,6127.94,,10.0,2.0,7.0,4.0,True,True,10.0,217.80700000000002,Bangalore,,962.8,20.5,139.85,3.0,0.051,,0.92
135,2024-09-09,2024-09-18,2024-09-15,2460.45,Delayed,Central,10938.28,3.0,16.0,7.0,4.0,3.0,True,True,9.0,273.3833333333333,Bangalore,Lucknow,631.3,12.0,187.08,7.0,0.01,10.83,0.78
136,2024-09-10,2024-09-14,2024-09-17,290.48,Delivered,North,902.1,-3.0,19.0,7.0,10.0,-3.0,False,False,4.0,72.62,Kolkata,Indore,527.6,11.8,187.08,7.0,0.01,5.08,0.93
137,2024-04-13,2024-04-16,2024-04-17,1128.03,Delivered,West,4093.59,-1.0,7.0,11.0,6.0,-1.0,False,False,3.0,376.01,,Jaipur,1273.8,23.1,166.45,,0.066,9.21,0.85
138,2024-03-29,2024-03-31,2024-04-02,590.9,Delivered,East,1368.98,-2.0,6.0,5.0,2.0,-2.0,False,False,2.0,295.45,Chennai,Hyderabad,729.8,14.9,79.27,5.0,0.095,,0.75
139,2024-02-17,2024-02-21,2024-02-21,1181.53,Delivered,Central,4539.84,0.0,15.0,15.0,2.0,0.0,False,False,4.0,295.3825,Delhi,,282.5,6.3,472.77,5.0,0.089,,0.75
140,2024-02-08,2024-02-10,2024-02-13,1414.63,Delivered,South,4215.65,-3.0,5.0,6.0,6.0,-3.0,False,False,2.0,707.315,Kolkata,Hyderabad,729.8,13.4,484.53,14.0,0.081,9.21,0.85
141,2024-05-12,2024-05-23,2024-05-21,323.98,Delayed,East,1599.85,,19.0,5.0,9.0,2.0,True,False,11.0,29.452727272727273,Kolkata,Indore,527.6,11.8,79.27,5.0,0.095,16.58,0.76
142,2024-03-11,2024-03-16,2024-03-17,812.47,Delivered,Central,2579.29,-1.0,9.0,4.0,8.0,-1.0,False,False,5.0,162.494,,Ahmedabad,659.2,15.7,323.4,10.0,0.017,6.12,0.98
143,2024-02-23,2024-03-07,2024-03-01,2326.2,Delayed,South,10324.39,6.0,8.0,4.0,,6.0,True,True,13.0,178.93846153846152,Chennai,Ahmedabad,1030.2,22.6,323.4,10.0,0.017,,
144,2024-02-08,2024-02-15,2024-02-18,1465.61,Delivered,West,5111.65,-3.0,11.0,11.0,9.0,-3.0,False,False,7.0,209.37285714285713,Delhi,Indore,661.0,13.4,166.45,,0.066,16.58,0.76
145,2024-12-26,2025-01-01,2024-12-29,1197.79,Delayed,East,2871.71,3.0,2.0,5.0,3.0,3.0,True,False,6.0,199.63166666666666,Mumbai,Hyderabad,758.5,13.9,79.27,5.0,0.095,5.68,0.79
146,2024-09-28,2024-10-05,2024-10-06,1908.46,Delivered,South,7174.26,-1.0,16.0,12.0,,-1.0,False,True,7.0,272.63714285714286,Bangalore,Lucknow,631.3,12.0,190.27,7.0,0.052,,
147,2024-08-06,2024-08-18,2024-08-16,1880.47,Delayed,South,3012.66,2.0,5.0,11.0,9.0,2.0,True,False,12.0,156.70583333333335,Kolkata,Hyderabad,729.8,13.4,166.45,,0.066,16.58,0.76
148,2024-12-14,2024-12-19,2024-12-19,216.59,Delivered,North,530.08,0.0,1.0,2.0,8.0,0.0,False,False,5.0,43.318,Pune,Jaipur,949.0,23.4,139.85,3.0,0.051,6.12,0.98
149,2024-11-24,2024-12-02,2024-11-29,1800.87,Delayed,North,7342.81,3.0,20.0,9.0,6.0,3.0,True,True,8.0,225.10875,Bangalore,Indore,376.3,7.0,104.92,,0.05,9.21,0.85
150,2024-11-30,2024-12-07,2024-12-05,2114.18,Delayed,Central,9312.25,2.0,10.0,14.0,4.0,2.0,True,True,7.0,302.0257142857143,Bangalore,,962.8,20.5,486.31,10.0,0.078,10.83,0.78
151,2024-11-10,2024-11-24,2024-11-19,498.25,Delayed,North,2185.72,,11.0,12.0,7.0,5.0,True,False,14.0,35.589285714285715,Delhi,Indore,661.0,13.4,190.27,7.0,0.052,,0.92
152,2024-07-18,2024-07-22,2024-07-24,1974.4,Delivered,West,8184.8,-2.0,6.0,5.0,5.0,-2.0,False,True,4.0,493.6,Chennai,Hyderabad,729.8,14.9,79.27,5.0,0.095,17.43,0.8
153,2024-01-12,2024-01-20,2024-01-22,787.69,Delivered,South,3695.67,-2.0,4.0,,5.0,-2.0,False,False,8.0,98.46125,Delhi,Hyderabad,1256.9,28.1,,,,17.43,0.8
154,2024-11-22,2024-11-27,2024-11-27,835.53,Delivered,South,2688.11,0.0,,12.0,4.0,0.0,False,False,5.0,167.106,,,,,190.27,7.0,0.052,10.83,0.78
155,2024-02-08,2024-02-12,2024-02-15,1696.63,Delivered,East,2751.86,-3.0,4.0,1.0,5.0,-3.0,False,False,4.0,424.1575,Delhi,Hyderabad,1256.9,28.1,255.23,7.0,0.079,17.43,0.8
156,2024-04-19,2024-04-20,2024-04-23,367.34,Delivered,North,1170.74,-3.0,4.0,1.0,9.0,-3.0,False,False,1.0,367.34,Delhi,Hyderabad,1256.9,28.1,255.23,7.0,0.079,16.58,0.76
157,2024-07-28,2024-08-02,2024-08-02,1695.69,Delivered,South,3994.58,0.0,14.0,5.0,2.0,0.0,False,False,5.0,339.13800000000003,Delhi,Jaipur,226.0,4.2,79.27,5.0,0.095,,0.75
158,2024-06-12,,2024-06-17,2230.86,Delivered,South,7956.61,-1.0,10.0,12.0,9.0,,False,True,,,Bangalore,,962.8,20.5,190.27,7.0,0.052,16.58,0.76
159,2024-09-03,2024-09-11,2024-09-07,1771.15,Delayed,Central,2785.06,,13.0,12.0,4.0,4.0,True,False,8.0,221.39375,Kolkata,,872.6,18.5,190.27,7.0,0.052,10.83,0.78
160,2024-03-08,,2024-03-17,1156.79,Delivered,South,2275.0,0.0,14.0,5.0,3.0,,False,False,,,Delhi,Jaipur,226.0,4.2,79.27,5.0,0.095,5.68,0.79
161,2024-02-09,2024-02-16,2024-02-12,1151.71,Delayed,North,,4.0,7.0,4.0,7.0,4.0,True,False,7.0,164.53,,Jaipur,1273.8,23.1,323.4,10.0,0.017,,0.92
162,2024-02-08,2024-02-18,2024-02-16,1936.23,Delayed,West,8725.58,2.0,6.0,9.0,9.0,2.0,True,True,10.0,193.623,Chennai,Hyderabad,729.8,14.9,104.92,,0.05,16.58,0.76
163,2024-07-10,2024-07-11,2024-07-13,1457.54,Delivered,North,4828.77,-2.0,8.0,13.0,7.0,-2.0,False,False,1.0,1457.54,Chennai,Ahmedabad,1030.2,22.6,296.02,10.0,0.018,,0.92
164,2024-04-18,2024-04-26,2024-04-25,303.77,Delayed,East,787.72,1.0,1.0,1.0,1.0,1.0,True,False,8.0,37.97125,Pune,Jaipur,949.0,23.4,255.23,7.0,0.079,,0.96
165,2024-07-07,2024-07-17,2024-07-11,1498.41,Delayed,East,,,12.0,,4.0,6.0,True,False,10.0,149.841,Chennai,Jaipur,660.3,12.9,,,,10.83,0.78
166,2024-08-22,2024-09-05,2024-09-01,2055.62,Delayed,East,4609.85,4.0,20.0,3.0,5.0,4.0,True,False,14.0,146.82999999999998,Bangalore,Indore,376.3,7.0,316.59,3.0,0.005,17.43,0.8
167,2024-03-03,2024-03-15,2024-03-10,908.96,Delayed,East,2647.73,5.0,17.0,2.0,,5.0,True,False,12.0,75.74666666666667,Bangalore,Ahmedabad,496.2,11.2,139.85,3.0,0.051,,
168,2024-11-02,2024-11-14,2024-11-10,2326.18,Delayed,East,6092.74,4.0,7.0,,6.0,4.0,True,True,12.0,193.84833333333333,,Jaipur,1273.8,23.1,,,,9.21,0.85
169,2024-07-29,2024-08-07,2024-08-06,1901.72,Delayed,North,,1.0,20.0,3.0,3.0,1.0,True,False,9.0,211.3022222222222,Bangalore,Indore,376.3,7.0,316.59,3.0,0.005,5.68,0.79
170,2024-06-04,2024-06-14,2024-06-13,1477.75,Delayed,Central,2673.22,1.0,18.0,12.0,2.0,1.0,True,False,10.0,147.775,Pune,Indore,894.3,21.6,190.27,7.0,0.052,,0.75
171,2024-07-31,,2024-08-07,1903.95,Delayed,North,7030.88,5.0,,12.0,8.0,,False,True,,,,,,,190.27,7.0,0.052,6.12,0.98
172,2024-07-28,2024-07-31,2024-08-02,,Delivered,East,1378.53,-2.0,5.0,13.0,5.0,-2.0,False,False,3.0,,Kolkata,Hyderabad,729.8,13.4,296.02,10.0,0.018,17.43,0.8
173,2024-10-27,2024-10-28,2024-10-31,2162.53,Delivered,West,8392.19,-3.0,6.0,2.0,,-3.0,False,True,1.0,2162.53,Chennai,Hyderabad,729.8,14.9,139.85,3.0,0.051,,
174,2024-04-20,2024-04-27,2024-04-29,2071.61,Delivered,East,,-2.0,7.0,12.0,9.0,-2.0,False,False,7.0,295.94428571428574,,Jaipur,1273.8,23.1,190.27,7.0,0.052,16.58,0.76
175,2024-10-12,2024-10-16,2024-10-18,2283.69,Delivered,West,9602.14,-2.0,4.0,14.0,4.0,-2.0,False,True,4.0,570.9225,Delhi,Hyderabad,1256.9,28.1,486.31,10.0,0.078,10.83,0.78
176,2024-05-30,2024-06-01,2024-06-02,408.71,Delivered,North,1935.43,-1.0,8.0,5.0,8.0,-1.0,False,False,2.0,204.355,Chennai,Ahmedabad,1030.2,22.6,79.27,5.0,0.095,6.12,0.98
177,2024-01-11,2024-01-20,2024-01-19,296.27,Delayed,South,1395.57,1.0,1.0,11.0,2.0,1.0,True,False,9.0,32.91888888888889,Pune,Jaipur,949.0,23.4,166.45,,0.066,,0.75
178,2024-01-11,2024-01-18,2024-01-14,,Delayed,South,829.24,4.0,1.0,8.0,7.0,4.0,True,False,7.0,,Pune,Jaipur,949.0,23.4,357.9,10.0,0.044,,0.92
179,2024-08-05,2024-08-11,2024-08-12,,Delivered,North,3474.83,-1.0,11.0,3.0,6.0,-1.0,False,False,6.0,,Delhi,Indore,661.0,13.4,316.59,3.0,0.005,9.21,0.85
180,2024-04-27,2024-05-05,2024-04-30,1118.34,Delayed,North,4396.42,5.0,6.0,7.0,2.0,5.0,True,False,8.0,139.7925,Chennai,Hyderabad,729.8,14.9,187.08,7.0,0.01,,0.75
181,2024-07-12,2024-07-15,2024-07-15,1449.32,Delivered,East,3390.11,0.0,15.0,9.0,4.0,0.0,False,False,3.0,483.1066666666666,Delhi,,282.5,6.3,104.92,,0.05,10.83,0.78
182,2024-08-24,2024-08-31,2024-09-03,393.38,Delivered,North,808.11,-3.0,,2.0,5.0,-3.0,False,False,7.0,56.19714285714286,,,,,139.85,3.0,0.051,17.43,0.8
183,2024-12-14,2024-12-18,2024-12-20,583.36,Delivered,South,2167.39,-2.0,11.0,4.0,2.0,-2.0,False,False,4.0,145.84,Delhi,Indore,661.0,13.4,323.4,10.0,0.017,,0.75
184,2024-10-16,2024-10-24,2024-10-20,2047.95,Delayed,South,4287.48,4.0,7.0,13.0,10.0,4.0,True,False,8.0,255.99375,,Jaipur,1273.8,23.1,296.02,10.0,0.018,5.08,0.93
185,2024-07-14,2024-07-25,2024-07-21,,Delayed,West,2093.17,4.0,6.0,8.0,3.0,4.0,True,False,11.0,,Chennai,Hyderabad,729.8,14.9,357.9,10.0,0.044,5.68,0.79
186,2024-05-17,2024-05-28,2024-05-24,2039.05,Delayed,West,6347.73,4.0,8.0,4.0,5.0,4.0,True,True,11.0,185.36818181818182,Chennai,Ahmedabad,1030.2,22.6,323.4,10.0,0.017,17.43,0.8
187,2024-05-31,2024-06-10,2024-06-05,117.82,Delayed,East,177.21,5.0,12.0,14.0,1.0,5.0,True,False,10.0,11.782,Chennai,Jaipur,660.3,12.9,486.31,10.0,0.078,,0.96
188,2024-09-11,2024-09-14,2024-09-15,1423.82,Delivered,North,6111.58,-1.0,5.0,6.0,6.0,-1.0,False,True,3.0,474.6066666666666,Kolkata,Hyderabad,729.8,13.4,484.53,14.0,0.081,9.21,0.85
189,2024-06-10,2024-06-14,2024-06-14,2336.64,Delivered,North,9879.27,0.0,10.0,15.0,2.0,0.0,False,True,4.0,584.16,Bangalore,,962.8,20.5,472.77,5.0,0.089,,0.75
190,2024-09-05,2024-09-14,2024-09-10,1497.22,Delayed,West,2705.05,4.0,10.0,10.0,1.0,4.0,True,False,9.0,166.35777777777778,Bangalore,,962.8,20.5,65.47,7.0,0.091,,0.96
191,2024-05-11,2024-05-21,2024-05-17,594.63,Delayed,West,1537.38,4.0,7.0,8.0,6.0,4.0,True,False,10.0,59.463,,Jaipur,1273.8,23.1,357.9,10.0,0.044,9.21,0.85
192,2024-06-05,2024-06-12,2024-06-14,1822.62,Delivered,South,5699.77,-2.0,11.0,5.0,,-2.0,False,False,7.0,260.3742857142857,Delhi,Indore,661.0,13.4,79.27,5.0,0.095,,
193,2024-10-28,2024-11-10,2024-11-05,1009.57,Delayed,East,4012.68,5.0,6.0,2.0,7.0,5.0,True,False,13.0,77.65923076923077,Chennai,Hyderabad,729.8,14.9,139.85,3.0,0.051,,0.92
194,2024-01-20,2024-01-28,2024-01-29,1704.12,Delivered,Central,6108.24,-1.0,4.0,2.0,2.0,-1.0,False,True,8.0,213.015,Delhi,Hyderabad,1256.9,28.1,139.85,3.0,0.051,,0.75
195,2024-05-10,,2024-05-20,170.37,Delivered,Central,536.27,0.0,18.0,9.0,5.0,,False,False,,,Pune,Indore,894.3,21.6,104.92,,0.05,17.43,0.8
196,2024-04-26,2024-05-09,2024-05-03,1626.16,Delayed,West,5971.16,6.0,2.0,10.0,8.0,6.0,True,True,13.0,125.08923076923078,Mumbai,Hyderabad,758.5,13.9,65.47,7.0,0.091,6.12,0.98
197,2024-10-28,,2024-11-07,177.28,Delivered,West,612.66,-2.0,2.0,2.0,8.0,,False,False,,,Mumbai,Hyderabad,758.5,13.9,139.85,3.0,0.051,6.12,0.98
198,2024-12-22,2024-12-29,2024-12-29,1887.47,Delivered,West,7600.18,0.0,13.0,8.0,2.0,0.0,False,True,7.0,269.6385714285714,Kolkata,,872.6,18.5,357.9,10.0,0.044,,0.75
199,2024-02-06,,2024-02-15,1234.99,Delayed,West,3332.41,6.0,10.0,12.0,8.0,,False,False,,,Bangalore,,962.8,20.5,190.27,7.0,0.052,6.12,0.98
200,2024-11-11,,2024-11-21,392.21,Delayed,East,,4.0,14.0,8.0,4.0,,False,False,,,Delhi,Jaipur,226.0,4.2,357.9,10.0,0.044,10.83,0.78
201,2024-02-13,2024-02-21,2024-02-19,1402.33,Delayed,Central,6245.85,,19.0,4.0,8.0,2.0,True,True,8.0,175.29125,Kolkata,Indore,527.6,11.8,323.4,10.0,0.017,6.12,0.98
202,2024-05-02,2024-05-16,2024-05-10,260.26,Delayed,North,1104.61,6.0,1.0,13.0,4.0,6.0,True,False,14.0,18.59,Pune,Jaipur,949.0,23.4,296.02,10.0,0.018,10.83,0.78
203,2024-10-19,2024-10-26,2024-10-26,1668.08,Delivered,East,,0.0,16.0,4.0,8.0,0.0,False,False,7.0,238.29714285714286,Bangalore,Lucknow,631.3,12.0,323.4,10.0,0.017,6.12,0.98
204,2024-12-01,2024-12-16,2024-12-11,2490.61,Delayed,South,12334.51,5.0,4.0,9.0,10.0,5.0,True,True,15.0,166.04066666666668,Delhi,Hyderabad,1256.9,28.1,104.92,,0.05,5.08,0.93
205,2024-05-29,2024-05-31,2024-06-02,1946.55,Delivered,North,4488.45,-2.0,14.0,13.0,10.0,-2.0,False,False,2.0,973.275,Delhi,Jaipur,226.0,4.2,296.02,10.0,0.018,5.08,0.93
206,2024-09-28,2024-10-04,2024-10-01,1477.06,Delayed,West,3455.34,3.0,16.0,9.0,7.0,3.0,True,False,6.0,246.17666666666665,Bangalore,Lucknow,631.3,12.0,104.92,,0.05,,0.92
207,2024-05-14,2024-05-24,2024-05-18,346.32,Delayed,West,1435.56,6.0,16.0,12.0,10.0,6.0,True,False,10.0,34.632,Bangalore,Lucknow,631.3,12.0,190.27,7.0,0.052,5.08,0.93
208,2024-08-06,2024-08-16,2024-08-16,1779.6,Delivered,East,8234.59,0.0,6.0,3.0,3.0,0.0,False,True,10.0,177.95999999999998,Chennai,Hyderabad,729.8,14.9,316.59,3.0,0.005,5.68,0.79
209,2024-05-11,2024-05-18,2024-05-17,1686.8,Delayed,West,8412.84,1.0,2.0,13.0,5.0,1.0,True,True,7.0,240.97142857142856,Mumbai,Hyderabad,758.5,13.9,296.02,10.0,0.018,17.43,0.8
210,2024-08-01,2024-08-05,2024-08-06,217.83,Delivered,North,679.78,-1.0,18.0,1.0,8.0,-1.0,False,False,4.0,54.4575,Pune,Indore,894.3,21.6,255.23,7.0,0.079,6.12,0.98
211,2024-05-14,2024-05-18,2024-05-17,2001.52,Delayed,South,8118.62,1.0,5.0,2.0,10.0,1.0,True,True,4.0,500.38,Kolkata,Hyderabad,729.8,13.4,139.85,3.0,0.051,5.08,0.93
212,2024-12-14,2024-12-28,2024-12-22,1344.92,Delayed,East,4551.66,6.0,16.0,1.0,6.0,6.0,True,False,14.0,96.0657142857143,Bangalore,Lucknow,631.3,12.0,255.23,7.0,0.079,9.21,0.85
213,2024-08-22,2024-08-23,2024-08-25,1122.08,Delivered,East,4394.02,-2.0,17.0,14.0,,-2.0,False,False,1.0,1122.08,Bangalore,Ahmedabad,496.2,11.2,486.31,10.0,0.078,,
214,2024-09-28,2024-10-10,2024-10-06,1991.65,Delayed,Central,8469.31,,20.0,8.0,9.0,4.0,True,True,12.0,165.97083333333333,Bangalore,Indore,376.3,7.0,357.9,10.0,0.044,16.58,0.76
215,2024-05-31,,2024-06-07,1087.77,Delayed,East,5086.02,2.0,14.0,15.0,6.0,,False,False,,,Delhi,Jaipur,226.0,4.2,472.77,5.0,0.089,9.21,0.85
216,2024-11-04,2024-11-12,2024-11-14,1254.46,Delivered,South,3443.88,,18.0,7.0,1.0,-2.0,False,False,8.0,156.8075,Pune,Indore,894.3,21.6,187.08,7.0,0.01,,0.96
217,2024-03-14,2024-03-25,2024-03-19,535.91,Delayed,Central,1534.27,6.0,14.0,15.0,1.0,6.0,True,False,11.0,48.71909090909091,Delhi,Jaipur,226.0,4.2,472.77,5.0,0.089,,0.96
218,2024-04-21,2024-05-03,2024-04-29,871.17,Delayed,North,3239.4,4.0,15.0,12.0,6.0,4.0,True,False,12.0,72.5975,Delhi,,282.5,6.3,190.27,7.0,0.052,9.21,0.85
219,2024-09-16,2024-09-28,2024-09-25,2129.28,Delayed,Central,3543.0,3.0,2.0,14.0,10.0,3.0,True,False,12.0,177.44000000000003,Mumbai,Hyderabad,758.5,13.9,486.31,10.0,0.078,5.08,0.93
220,2024-04-22,2024-04-28,2024-04-29,548.57,Delivered,West,1134.98,,3.0,3.0,,-1.0,False,False,6.0,91.42833333333334,Kolkata,Jaipur,,19.2,316.59,3.0,0.005,,
221,2024-03-20,2024-04-01,2024-03-29,1101.5,Delayed,East,4400.76,,9.0,5.0,2.0,3.0,True,False,12.0,91.79166666666667,,Ahmedabad,659.2,15.7,79.27,5.0,0.095,,0.75
222,2024-07-27,2024-07-28,2024-07-31,2473.68,Delivered,West,5041.79,,8.0,10.0,8.0,-3.0,False,False,1.0,2473.68,Chennai,Ahmedabad,1030.2,22.6,65.47,7.0,0.091,6.12,0.98
223,2024-10-18,2024-10-23,2024-10-24,667.84,Delivered,North,2807.2,,6.0,3.0,6.0,-1.0,False,False,5.0,133.568,Chennai,Hyderabad,729.8,14.9,316.59,3.0,0.005,9.21,0.85
224,2024-03-09,2024-03-16,2024-03-17,2300.4,Delivered,South,7739.57,-1.0,12.0,,6.0,-1.0,False,True,7.0,328.62857142857143,Chennai,Jaipur,660.3,12.9,,,,9.21,0.85
225,2024-10-31,2024-11-10,2024-11-06,,Delayed,Central,10954.96,4.0,20.0,8.0,4.0,4.0,True,True,10.0,,Bangalore,Indore,376.3,7.0,357.9,10.0,0.044,10.83,0.78
226,2024-05-01,2024-05-13,2024-05-10,319.11,Delayed,North,1431.33,3.0,13.0,7.0,3.0,3.0,True,False,12.0,26.5925,Kolkata,,872.6,18.5,187.08,7.0,0.01,5.68,0.79
227,2024-06-29,2024-06-30,2024-07-03,1212.77,Delivered,North,5518.29,-3.0,15.0,13.0,9.0,-3.0,False,False,1.0,1212.77,Delhi,,282.5,6.3,296.02,10.0,0.018,16.58,0.76
228,2024-05-17,2024-05-18,2024-05-21,1305.32,Delivered,Central,,-3.0,19.0,3.0,5.0,-3.0,False,False,1.0,1305.32,Kolkata,Indore,527.6,11.8,316.59,3.0,0.005,17.43,0.8
229,2024-07-07,2024-07-22,2024-07-16,852.81,Delayed,West,3894.85,6.0,3.0,14.0,8.0,6.0,True,False,15.0,56.854,Kolkata,Jaipur,,19.2,486.31,10.0,0.078,6.12,0.98
230,2024-01-17,,2024-01-23,213.61,Delivered,West,698.16,-2.0,4.0,5.0,7.0,,False,False,,,Delhi,Hyderabad,1256.9,28.1,79.27,5.0,0.095,,0.92
231,2024-11-28,2024-12-02,2024-12-02,680.05,Delivered,East,1957.2,0.0,18.0,9.0,8.0,0.0,False,False,4.0,170.0125,Pune,Indore,894.3,21.6,104.92,,0.05,6.12,0.98
232,2024-08-04,2024-08-16,2024-08-11,329.27,Delayed,West,866.79,5.0,15.0,1.0,8.0,5.0,True,False,12.0,27.439166666666665,Delhi,,282.5,6.3,255.23,7.0,0.079,6.12,0.98
233,2024-05-10,2024-05-18,2024-05-15,671.8,Delayed,North,3104.14,,15.0,12.0,7.0,3.0,True,False,8.0,83.975,Delhi,,282.5,6.3,190.27,7.0,0.052,,0.92
234,2024-11-05,2024-11-15,2024-11-15,2038.7,Delivered,North,4003.09,0.0,7.0,6.0,6.0,0.0,False,False,10.0,203.87,,Jaipur,1273.8,23.1,484.53,14.0,0.081,9.21,0.85
235,2024-04-18,2024-04-27,2024-04-21,2247.95,Delayed,South,4183.41,,16.0,12.0,4.0,6.0,True,False,9.0,249.7722222222222,Bangalore,Lucknow,631.3,12.0,190.27,7.0,0.052,10.83,0.78
236,2024-02-02,2024-02-03,2024-02-05,203.73,Delivered,East,306.12,-2.0,19.0,5.0,6.0,-2.0,False,False,1.0,203.73,Kolkata,Indore,527.6,11.8,79.27,5.0,0.095,9.21,0.85
237,2024-03-27,2024-04-07,2024-04-03,824.67,Delayed,West,3346.88,4.0,3.0,12.0,9.0,4.0,True,False,11.0,74.97,Kolkata,Jaipur,,19.2,190.27,7.0,0.052,16.58,0.76
238,2024-01-29,2024-01-31,2024-02-03,2453.4,Delivered,West,5838.57,-3.0,13.0,4.0,3.0,-3.0,False,False,2.0,1226.7,Kolkata,,872.6,18.5,323.4,10.0,0.017,5.68,0.79
239,2024-04-01,2024-04-07,2024-04-10,1394.81,Delivered,Central,6283.57,-3.0,10.0,10.0,8.0,-3.0,False,True,6.0,232.46833333333333,Bangalore,,962.8,20.5,65.47,7.0,0.091,6.12,0.98
240,2024-01-13,2024-01-17,2024-01-17,1603.14,Delivered,East,5259.08,0.0,9.0,4.0,4.0,0.0,False,False,4.0,400.785,,Ahmedabad,659.2,15.7,323.4,10.0,0.017,10.83,0.78
241,2024-08-25,2024-08-31,2024-09-03,113.31,Delivered,North,254.03,-3.0,19.0,10.0,3.0,-3.0,False,False,6.0,18.885,Kolkata,Indore,527.6,11.8,65.47,7.0,0.091,5.68,0.79
242,2024-01-12,2024-01-24,2024-01-22,1263.78,Delayed,West,2139.86,2.0,20.0,11.0,3.0,2.0,True,False,12.0,105.315,Bangalore,Indore,376.3,7.0,166.45,,0.066,5.68,0.79
243,2024-05-16,2024-05-24,2024-05-25,2471.99,Delivered,West,11863.99,-1.0,4.0,3.0,7.0,-1.0,False,True,8.0,308.99875,Delhi,Hyderabad,1256.9,28.1,316.59,3.0,0.005,,0.92
244,2024-03-15,2024-03-15,2024-03-18,1000.45,Delivered,South,,-3.0,17.0,7.0,7.0,-3.0,False,False,0.0,inf,Bangalore,Ahmedabad,496.2,11.2,187.08,7.0,0.01,,0.92
245,2024-09-16,2024-09-23,2024-09-25,332.89,Delivered,Central,580.28,-2.0,1.0,4.0,6.0,-2.0,False,False,7.0,47.55571428571428,Pune,Jaipur,949.0,23.4,323.4,10.0,0.017,9.21,0.85
246,2024-04-05,2024-04-14,2024-04-11,1208.58,Delayed,West,2921.69,3.0,1.0,14.0,10.0,3.0,True,False,9.0,134.28666666666666,Pune,Jaipur,949.0,23.4,486.31,10.0,0.078,5.08,0.93
247,2024-06-04,2024-06-10,2024-06-08,2411.21,Delayed,West,11236.28,2.0,6.0,1.0,9.0,2.0,True,True,6.0,401.86833333333334,Chennai,Hyderabad,729.8,14.9,255.23,7.0,0.079,16.58,0.76
248,2024-02-19,2024-03-01,2024-02-28,920.39,Delayed,East,2118.31,2.0,10.0,2.0,2.0,2.0,True,False,11.0,83.67181818181818,Bangalore,,962.8,20.5,139.85,3.0,0.051,,0.75
249,2024-09-12,2024-09-23,2024-09-19,2017.41,Delayed,East,7778.37,4.0,6.0,2.0,3.0,4.0,True,True,11.0,183.4009090909091,Chennai,Hyderabad,729.8,14.9,139.85,3.0,0.051,5.68,0.79
250,2024-10-02,2024-10-02,2024-10-05,2017.23,Delivered,North,5968.33,-3.0,1.0,1.0,4.0,-3.0,False,True,0.0,inf,Pune,Jaipur,949.0,23.4,255.23,7.0,0.079,10.83,0.78
251,2024-07-18,,2024-07-25,599.8,Delayed,West,1396.95,2.0,7.0,9.0,7.0,,False,False,,,,Jaipur,1273.8,23.1,104.92,,0.05,,0.92
252,2024-04-30,2024-05-07,2024-05-07,1164.08,Delivered,East,4437.02,0.0,6.0,1.0,8.0,0.0,False,False,7.0,166.29714285714286,Chennai,Hyderabad,729.8,14.9,255.23,7.0,0.079,6.12,0.98
253,2024-07-19,2024-07-25,2024-07-25,,Delivered,North,3210.03,0.0,3.0,6.0,10.0,0.0,False,False,6.0,,Kolkata,Jaipur,,19.2,484.53,14.0,0.081,5.08,0.93
254,2024-02-10,2024-02-19,2024-02-13,1085.25,Delayed,South,2922.96,6.0,11.0,10.0,6.0,6.0,True,False,9.0,120.58333333333333,Delhi,Indore,661.0,13.4,65.47,7.0,0.091,9.21,0.85
